Sentence1,Sentence2,Gold Label
"But Ms Ward said the headroom under its financial covenants was ""tight"" and that there could be a rating downgrade if Southcorp did breach any banking covenants.",But Ms Ward said the headroom under its nonfinancial covenants was `` leaky '' and that there could be a rating downgrade if Southcorp did breach any banking covenants .,0
"Young faces a fine, suspension or being permanently barred from the securities industry.","Young faces a coarse , suspension or being temporarily barred from the securities industry .",0
Philadelphia's council is not the first to defy the national policy.,Philadelphia 's council is not the last to defy the local policy .,0
"Mitchell said many knew Wilson, 43, to be unstable and that she recently lost her job.","Mitchell said few knew Wilson , 43 , to be stable and that she recently lost her job .",0
"""We preserve essential tools to foster voice competition,"" Copps said.","`` We preserve inessential tools to foster voice competition , '' Copps said .",0
The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation.,The researchers say that the fact the MAP bug is future in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation .,0
Only a big surge in consumer confidence has interrupted the bleak economic news.,Only a little surge in consumer confidence has interrupted the bleak economic news .,0
The Harrisons’ lawyer Paul LiCalsi said: “I’ve never heard of more reprehensible behaviour by a doctor.,The Harrisons ’ lawyer Paul LiCalsi said : “ I ’ ve ever heard of more reprehensible behaviour by a doctor .,0
"However, the Israeli government argues that changes in Israel’s state-controlled economy are necessary if the state is to compete in the global marketplace.","However , the Israeli government argues that changes in Israel ’ s state-controlled economy are inessential if the state is to compete in the global marketplace .",0
"DeVries, who was voluntarily castrated in August 2001, has said the surgery took away his ability to become sexually aroused.","DeVries , who was involuntarily castrated in August 2001 , has said the surgery took away his ability to become sexually fall asleep .",0
"SARS, the deadly respiratory disease first detected in China last November, gave the agency its first real test of a new state-of-the-art emergency operations center.","SARS , the deadly respiratory disease last detected in China first November , gave the agency its second nominal test of a old state-of-the-art emergency operations center .",0
"This morning, at UM's New York office, Coen revised his expectations downward, saying that spending would instead rise 4.6 percent to $247 billion.","This morning , at UM 's New York office , Coen revised his expectations upwards , saying that spending would instead rise 4.6 percent to $ 247 billion .",0
"Cross-dressing teens from Harvey Milk High School offered sex for money in Greenwich Village and then robbed the would-be johns by pretending to be cops, sources said last night.","Cross-dressing teens from Harvey Milk High School offered sex for money in Greenwich Village and then robbed the would-be johns by pretending to be cops , sources said first night .",0
"Massachusetts does not have a state death penalty, and only once before - in Michigan - has the federal death penalty been given in a state without capital punishment.","Massachusetts does not have a state death penalty , and only once before - in Michigan - has the unitary death penalty been given in a state without capital punishment .",0
"We caught this ... and haven't sent it into the blood supply,"" said Dr. Dale Towns, CBS Calgary medical director.","We caught this ... and have n't sent it into the blood supply , '' said Dr. Dale Towns , CBS Calgary surgical director .",0
"Other staff members, however, defended the document, saying it would still help policy-makers and the agency improve efforts to address the climate issue.","same staff members , however , defended the document , saying it would no longer help policy-makers and the agency improve efforts to address the climate issue .",0
"The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix.""",The crates are thin of hardback copies of `` Harry Potter and the Order of the Phoenix . '',0
"French special police raided a farm in Corsica on Friday, capturing the top suspect in the 1998 murder of France's highest official on the Mediterranean island, officials said.","French special police raided a farm in Corsica on Friday , capturing the bottom suspect in the 1998 murder of France 's highest official on the Mediterranean island , officials said .",0
